Date,Close,High,Low,Open,Volume
,INTC,INTC,INTC,INTC,INTC
2015-12-01,27.73212432861328,27.819059369628604,27.4318041000538,27.66099593276523,23560200
2015-12-02,27.526647567749023,27.985028278255605,27.510840920516426,27.732127952153416,18688200
2015-12-03,26.902301788330078,27.653101040279658,26.87068849008145,27.637294391155343,30131100
2015-12-04,27.613574981689453,27.684703374921543,26.870680775005894,26.957615812823914,24901000
2015-12-07,27.65309715270996,27.79535094521013,27.46342040469368,27.495033698498,17731900
2015-12-08,27.46341896057129,27.62148240647172,27.20261382261415,27.400192376287325,13380200
2015-12-09,27.51083755493164,27.834866246535075,27.273740890257976,27.566159306073008,22548300
2015-12-10,27.479225158691406,27.716318816272352,27.39229011412286,27.542448727135262,17400700
2015-12-11,27.084068298339844,27.38438854184143,27.028746544906586,27.115681590247263,21251400
2015-12-14,27.24213409423828,27.250035910492386,26.775848550193484,27.171005688712473,19357100
2015-12-15,27.803251266479492,27.937603221142,27.376480913770685,27.38438574334445,24365900
2015-12-16,27.89808464050293,28.032439593228673,27.479219169574986,27.94550456760768,23257900
2015-12-17,27.589868545532227,27.953412353241713,27.471320209848546,27.91389724628362,24963600
2015-12-18,26.767942428588867,27.46341980299853,26.760040612715724,27.447613156442678,41336600
2015-12-21,27.06035804748535,27.107774967401653,26.728424534024988,26.957616362984613,18006800
2015-12-22,27.447608947753906,27.48712405067969,27.084065177142115,27.15519356833217,18422000
2015-12-23,27.661001205444336,27.700516318490138,27.487131090270953,27.621486092398534,12526500
2015-12-24,27.645185470581055,27.866472442750737,27.629378827596234,27.71631385660829,5893800
2015-12-28,27.605680465698242,27.661002228971384,27.32116681754494,27.621487114463424,9449400
2015-12-29,28.00873374938965,28.127282083564193,27.668898407219288,27.668898407219288,14188600
2015-12-30,27.65309715270996,28.01664098703073,27.62148385890564,27.961319230277986,11566800
2015-12-31,27.2263240814209,27.62938298637109,27.21841925133421,27.51873948363219,14736700
2016-01-04,26.8627872467041,26.87859088135592,26.443918572988043,26.7758521820685,27882200
2016-01-05,26.73633575439453,26.87068774601582,26.499239038905237,26.839074448642588,16709500
2016-01-06,26.143596649169922,26.491333831338682,25.92230661069018,26.277948623595496,25491300
2016-01-07,25.163602828979492,26.08826894370563,25.163602828979492,25.511339972030395,37680500
2016-01-08,24.902801513671875,25.46392539959395,24.839576435706476,25.361183705772202,29953800
2016-01-11,25.337474822998047,25.463924976829457,25.037154577094896,25.13989476180614,27732400
2016-01-12,25.827470779418945,25.993436053815323,25.50344204686947,25.890694353794355,28587700
2016-01-13,25.218929290771484,26.025050241692853,25.155704206821078,25.89069524246772,34445700
2016-01-14,25.874889373779297,25.977628053640068,25.131992063591735,25.266345543803464,48728200
2016-01-15,23.519750595092773,24.104582917783212,23.274753617018128,23.49604062660631,76373900
2016-01-19,23.55136489868164,23.756846792000673,23.298464570721254,23.693621710010575,28878100
2016-01-20,23.385400772094727,23.60668932362906,23.085080487340633,23.195725516810267,39598200
2016-01-21,23.44072151184082,23.733138459792162,23.108789452703697,23.432818188122692,30157400
2016-01-22,23.65410804748535,23.899105066773583,23.322175969860513,23.8042681916836,25326500
2016-01-25,23.3933048248291,23.883298872725415,23.36959485190316,23.70152693584146,26441000
2016-01-26,23.66200828552246,23.7489418251158,23.40120465193294,23.40120465193294,24754900
2016-01-27,23.55927085876465,23.883299628650057,23.42491735607521,23.61459262327118,26384100
2016-01-28,23.68571662902832,23.851683399066836,23.511848043306554,23.72523324446832,22028100
2016-01-29,24.515546798706055,24.523450121579444,23.788457675805915,23.875391212603795,38311400
2016-02-01,24.35748863220215,24.5945838475477,24.215231804475824,24.27845689375363,19015100
2016-02-02,23.55136489868164,24.096682172974266,23.417011411027076,24.065070385681647,24994300
2016-02-03,23.391908645629883,23.69487066362034,22.73814730101446,23.69487066362034,44660100
2016-02-04,23.7347354888916,23.82243418152682,23.20853725039107,23.232454384440537,29257800
2016-02-05,23.152727127075195,23.726761118405577,23.049081150442635,23.583252240404928,27957500
2016-02-08,22.97732925415039,23.10489237745126,22.56274834308638,22.913547692499957,28725900
2016-02-09,22.9693546295166,23.240426626172244,22.65044684541357,22.714228402234177,22902600
2016-02-10,22.506938934326172,23.12083739565492,22.47504891487488,23.025164295956383,27267800
2016-02-11,22.498971939086914,22.65045375298444,22.068446679421225,22.18803694484654,28450200
2016-02-12,22.833824157714844,22.88166147741268,22.435188950935338,22.778015472073335,19699000
2016-02-16,22.945438385009766,23.0809743885881,22.610584818561662,22.921519730023356,30705200
2016-02-17,23.495553970336914,23.615145725648684,22.905574161533018,23.009220146713574,27691700
2016-02-18,23.455690383911133,23.72676238557337,23.423798844575675,23.543390596411353,20623300
2016-02-19,22.889631271362305,23.38393956291718,22.889631271362305,23.280295085368472,42056700
2016-02-22,23.399883270263672,23.55136505085823,23.120838365170243,23.208538583515363,23893100
2016-02-23,22.961376190185547,23.399875617836944,22.801923097043865,23.3600112040476,26638200
2016-02-24,23.272321701049805,23.36002040458342,22.62653162935979,22.738150511260066,21593600
2016-02-25,23.615140914916992,23.615140914916992,23.08096988971806,23.37595897369047,17571400
2016-02-26,23.758651733398438,23.981887940426585,23.678925928655474,23.82243328959616,19902200
2016-02-29,23.591224670410156,24.02972265970181,23.583251786155667,23.694869124374158,22903100
2016-03-01,24.213096618652344,24.34065972886979,23.718788426055575,23.86229730521826,25502600
2016-03-02,24.3486270904541,24.611726135684048,24.01377362191854,24.15728094785788,23779800
2016-03-03,24.380521774291992,24.994420171072854,24.348631758193754,24.819019760179938,25625200
2016-03-04,24.420392990112305,24.603766347639347,23.95797619418633,24.31674850166023,20356800
2016-03-07,24.66754722595215,24.811056144890976,24.316747815287528,24.38850227475694,18858200
2016-03-08,24.364572525024414,24.61969870005002,24.221063671404526,24.579835805454252,19104900
2016-03-09,24.61173439025879,24.747270399663517,24.452279724839443,24.57984284890596,14707800
2016-03-10,24.91469955444336,25.03428980817017,24.22107364975172,24.826999325396493,29584800
2016-03-11,25.321300506591797,25.345219158873928,25.137928734445257,25.24954607041756,22811200
2016-03-14,25.05820655822754,25.26549702520964,24.954560564400257,25.24157836801739,17438600
2016-03-15,25.233606338500977,25.233606338500977,24.76321670913296,24.986452955151304,16927700
2016-03-16,25.265493392944336,25.35319208202975,24.850912518581886,25.106038742598088,26298400
2016-03-17,25.4967041015625,25.64818436529747,25.27346938840678,25.3213051811298,22865300
2016-03-18,26.054790496826172,26.062761860670566,25.560483822173076,25.640209625994896,49934200
2016-03-21,25.783721923828125,25.84750196707134,25.47278698982339,25.696021703191946,21760900
2016-03-22,25.76777458190918,25.8793919317894,25.472785437033643,25.640211461853973,22200400
2016-03-23,25.51264762878418,25.88736561406222,25.496701859054838,25.88736561406222,18765300
2016-03-24,25.416969299316406,25.47277948188128,25.27346196330841,25.40899793676484,14211900
2016-03-28,25.432920455932617,25.51264778439331,25.209685761049453,25.409003321865026,11433000
2016-03-29,25.815608978271484,25.86344324205205,25.29738215079021,25.456836793195553,15313200
2016-03-30,26.07870864868164,26.110600187994258,25.743856609932916,25.8714197258388,16598000
2016-03-31,25.79169273376465,26.03884761920809,25.76777559823118,25.935201629655058,17880000
2016-04-01,25.871423721313477,25.887369493432384,25.59237727125019,25.72791481358837,18049700
2016-04-04,25.51264762878418,25.81561117095248,25.305357184319632,25.672102284733,21581600
2016-04-05,25.432920455932617,25.60831936200829,25.289411568837835,25.424947571019317,20080000
2016-04-06,25.576431274414062,25.696019988017028,25.3292764001498,25.488729538959422,15740600
2016-04-07,25.15387725830078,25.432922166343328,24.994424111328193,25.424949280893838,23738200
2016-04-08,25.217655181884766,25.528591586851828,25.09806495874614,25.32130115709785,17031900
2016-04-11,25.249549865722656,25.783721014938568,25.241576980430192,25.43292166543214,19707700
2016-04-12,25.401029586791992,25.464811143291346,25.01833872712361,25.416973835412637,16774200
2016-04-13,25.616294860839844,25.656157766435296,25.47278596762043,25.48873021745518,19968100
2016-04-14,25.35319709777832,25.424951552562447,25.153879505749646,25.33725284612716,21620900
2016-04-15,25.082124710083008,25.424951207020698,25.018343142327566,25.34522538783079,28782800
2016-04-18,25.233606338500977,25.28941501983743,25.018342978483915,25.058207408490322,21566600
2016-04-19,25.19373893737793,25.361164951536935,25.03428428712648,25.273466262503657,33619300
2016-04-20,25.51264762878418,25.719936552576428,24.91469494998455,24.970503623364948,57629800
2016-04-21,25.488725662231445,25.560481616689646,25.361162562316625,25.464808531417482,28431400
2016-04-22,25.225629806518555,25.40103023185026,24.890776246225286,25.305357134335484,29625600
2016-04-25,25.02631187438965,25.114012085748662,24.87483162653425,25.002394740871573,19315700
2016-04-26,25.034284591674805,25.27346656996169,24.850912806125443,25.026311706998015,20976400
2016-04-27,25.313337326049805,25.35320024112882,24.866866290339342,24.914702092568707,20006200
2016-04-28,24.803075790405273,25.281436681944477,24.739294236821898,25.074147773302656,25146400
2016-04-29,24.14134407043457,24.611733646466348,23.997835180028623,24.60376076136909,36443700
2016-05-02,24.40443992614746,24.46822147770746,24.20512238743844,24.276876823027457,21086600
2016-05-03,24.205129623413086,24.36458278964456,23.98986625229437,24.244992534802805,27111100
2016-05-04,24.00408935546875,24.293584863820556,23.883466099171507,24.261419377918322,23278800
2016-05-05,24.04429054260254,24.14079004362915,23.92366731667493,24.02016681770154,23393300
2016-05-06,24.15687370300293,24.21316443987316,23.738711752241876,23.811085995020044,19632200
2016-05-09,23.963878631591797,24.261417404477044,23.931713148305924,24.189043149824084,16888300
2016-05-10,24.23729133605957,24.269458352084076,23.979961343094523,24.1247098475893,17013800
2016-05-11,24.172954559326172,24.325744790783965,24.100580319888664,24.253370551346457,15754200
2016-05-12,23.93170928955078,24.317704229590095,23.77891905060739,24.21316450850728,20826700
2016-05-13,24.052331924438477,24.2855381536006,23.996041188794518,24.01212469435208,19999600
2016-05-16,24.438335418701172,24.57504219623047,24.02821508611327,24.04429859730685,21826100
2016-05-17,24.108625411987305,24.58307814343974,24.012127435242085,24.58307814343974,25709900
2016-05-18,24.116666793823242,24.325747785290925,23.94779457021915,24.148833808114116,22469900
2016-05-19,23.827171325683594,24.068419346885147,23.722631590161686,23.939754349100756,21740900
2016-05-20,24.245338439941406,24.43029422147064,23.883468632663526,23.9075923661972,22777300
2016-05-23,24.30966567993164,24.51070492941928,24.229249673375033,24.30966567993164,20881900
2016-05-24,24.977115631103516,25.025366154750753,24.486580911151773,24.526788147050073,23699200
2016-05-25,25.242488861083984,25.387237372926574,25.04949135656314,25.089700128634874,18359600
2016-05-26,25.322906494140625,25.435487995540182,25.250532233581506,25.322906494140625,12692300
2016-05-27,25.387231826782227,25.45156431423497,25.290733862506848,25.411357084754815,13341300
2016-05-31,25.403318405151367,25.451567393125764,25.17815390492473,25.338985909916282,23040200
2016-06-01,25.45960807800293,25.507857063951914,25.30681783305561,25.42744259863948,17753500
2016-06-02,25.54003143310547,25.54003143310547,25.290743144460734,25.3791993885429,14140100
2016-06-03,25.427444458007812,25.52394243696214,25.250528940245346,25.52394243696214,15777500
2016-06-06,25.475692749023438,25.588274232652772,25.39527674622777,25.4435257343821,15139600
2016-06-07,25.636518478393555,25.749101475004213,25.49177154070681,25.531978767763007,19339100
2016-06-08,25.644563674926758,25.73302142690016,25.564149210013774,25.57218942945899,12732100
2016-06-09,25.684770584106445,25.73301956632721,25.475689616073137,25.475689616073137,11276800
2016-06-10,25.76519012451172,25.926022132468532,25.451567862376702,25.491776631269758,35749100
2016-06-13,25.869731903076172,26.135105213079964,25.765193690907246,25.773233911991078,23004800
2016-06-14,25.84560775756836,25.926025305195655,25.56415400991226,25.74106647946076,18754300
2016-06-15,25.419403076171875,25.942103281805675,25.403319568174844,25.934063061614903,23783300
2016-06-16,25.483734130859375,25.548066625395723,25.10577938337663,25.28269489370733,18547900
2016-06-17,25.54003143310547,25.580238677342084,25.30682512187055,25.51590616627867,27047900
2016-06-20,25.869731903076172,26.086854683729502,25.741066892424104,25.789317421774562,21961600
2016-06-21,25.990352630615234,26.038603152424628,25.805396898435585,25.942102108805845,15476500
2016-06-22,25.96622657775879,26.23964004162538,25.93405956610035,25.974266796865862,18304800
2016-06-23,26.529136657714844,26.53717687671475,26.135098439188766,26.19943246164814,22048800
2016-06-24,25.37114906311035,25.990350231573057,25.250525837336358,25.572188284002852,38094300
2016-06-27,24.70370101928711,25.258569745768423,24.478538054309162,25.258569745768423,34965100
2016-06-28,25.08165740966797,25.08969916377306,24.776076888905656,24.904741886971546,23693900
2016-06-29,25.67673683166504,25.716944073742003,25.178158747347673,25.21032576805562,22771100
2016-06-30,26.3763484954834,26.44068252674127,25.708898259260238,25.73302352098194,34528900
2016-07-01,26.336139678955078,26.448721159283313,26.110976718298605,26.247681925092817,17084600
2016-07-05,26.279848098754883,26.3200553307847,26.102932596685466,26.135099609355393,20107200
2016-07-06,26.51305389404297,26.537177619332798,26.038601201780597,26.376345626298665,21070200
2016-07-07,26.698013305664062,26.979467031697645,26.50501427380136,26.50501427380136,26119400
2016-07-08,27.34133529663086,27.34133529663086,26.93925683638629,27.05988160150574,23341900
2016-07-11,27.64691925048828,27.74341723410934,27.373505740548957,27.373505740548957,23820700
2016-07-12,28.097238540649414,28.121365331531635,27.72732713501391,27.751450858281267,28064100
2016-07-13,28.153528213500977,28.34652719521891,28.048990038201225,28.177655003474932,29120900
2016-07-14,28.30632781982422,28.386742295068608,28.11332878457585,28.250037073630025,25296400
2016-07-15,28.2017765045166,28.378691968188704,28.06507133176234,28.354565180115095,23661900
2016-07-18,28.185707092285156,28.30633189011249,28.105292605477622,28.290248379227776,19347200
2016-07-19,28.266117095947266,28.274157315433808,28.024867564737868,28.057034577914482,20395400
2016-07-20,28.700349807739258,28.893348753984295,28.193733325622627,28.386729204253484,42994200
2016-07-21,27.558460235595703,27.735375753878284,27.22875599455163,27.606710759022437,63708600
2016-07-22,27.872072219848633,27.904239225369302,27.55040829987089,27.646909316432904,33033700
2016-07-25,27.896211624145508,27.95250238164754,27.799713620944335,27.83992086664347,20277700
2016-07-26,28.21786880493164,28.33045029232667,27.90424807072679,27.94445530656566,29644400
2016-07-27,28.008792877197266,28.37066111308833,27.847960845903543,28.145498109846628,23601800
2016-07-28,27.96053695678711,28.008787477157373,27.759497723333894,28.008787477157373,21667400
2016-07-29,28.032913208007812,28.081160664212717,27.82383067240163,27.960538956084974,18171200
2016-08-01,28.024879455566406,28.073129995803814,27.791676180126906,28.000755719255963,18824400
2016-08-02,27.791667938232422,28.04095465315595,27.60671219026427,27.992707194843323,20057300
2016-08-03,27.75115203857422,27.775458627924266,27.540487718847444,27.629612910087104,18388800
2016-08-04,28.01853370666504,28.05094145849951,27.726842304078215,27.783559733373643,16362600
2016-08-05,28.342636108398438,28.464175237024126,28.115766365223486,28.196790390394987,20046200
2016-08-08,28.391250610351562,28.496581218342826,28.245404901428625,28.277815745826665,19497300
2016-08-09,28.294017791748047,28.488479765306447,28.229199194474052,28.39125032396135,12578900
2016-08-10,27.97801399230957,28.358833604070426,27.95370740972656,28.358833604070426,19579000
2016-08-11,28.09955596923828,28.148172230258627,27.945609112309022,28.083350548898167,16364100
2016-08-12,28.01043701171875,28.16438391981033,27.905103289935607,27.969924992838745,15708300
2016-08-15,28.285917282104492,28.48848042594393,28.05904755008217,28.11576498308775,18931100
2016-08-16,28.52899742126465,28.52899742126465,28.17248733852863,28.17248733852863,16320900
2016-08-17,28.375043869018555,28.528990736450005,28.172480737250176,28.49657989355872,18221600
2016-08-18,28.334529876708984,28.431759307706233,28.15627334415746,28.326425621119615,16085200
2016-08-19,28.553300857543945,28.57760744465589,28.148174587714745,28.229198605333327,16417600
2016-08-22,28.65053367614746,28.723456536952586,28.45607168371096,28.520893378145963,14941400
2016-08-23,28.68294906616211,28.917920018532353,28.6019219352853,28.763973106169917,18316000
2016-08-24,28.480384826660156,28.69104917744545,28.375051105833066,28.618126307775754,16343500
2016-08-25,28.431764602661133,28.537098308864444,28.277817717339722,28.39935375600343,12428000
2016-08-26,28.569501876831055,28.828785521217487,28.399349593122338,28.447965855982545,14469900
2016-08-29,28.804475784301758,28.90170521895146,28.48037663851341,28.747758356517096,15264300
2016-08-30,28.926021575927734,28.958432425251917,28.78017584483763,28.836893285720592,15183200
2016-08-31,29.079965591430664,29.088069848392752,28.828789261237308,28.861197016480432,20562700
2016-09-01,29.185300827026367,29.20150625093233,28.828790773700913,29.16099423660171,18925800
2016-09-02,29.23391342163086,29.436476558673643,29.128579724925526,29.339244027468016,16726700
2016-09-06,29.630929946899414,29.65523652976121,29.30682775135993,29.47698310399534,22337800
2016-09-07,29.541807174682617,29.695757137043774,29.476988578058062,29.695757137043774,18495600
2016-09-08,29.525602340698242,29.647141461733018,29.266321767301086,29.45267948625103,20356500
2016-09-09,28.715349197387695,29.485089736402053,28.715349197387695,29.250115755600206,29457900
2016-09-12,29.23391342163086,29.26632117449789,28.407455451592135,28.51278605742929,22796600
2016-09-13,28.85309410095215,29.0718626626379,28.618120117193204,28.966528964596268,23591300
2016-09-14,28.8612003326416,29.023251490950585,28.682946840283602,28.77207204102822,14074500
2016-09-15,29.622825622558594,29.695748454231747,28.796367893885282,28.95841897436643,23736000
2016-09-16,30.52220916748047,30.83010597259475,30.181904612513016,30.56272426381574,74577900
2016-09-19,30.10898780822754,30.80580556921972,30.05227037101827,30.538420715917297,30531700
2016-09-20,30.092782974243164,30.32775698492472,29.930731825812142,30.319652727525455,24796900
2016-09-21,30.343965530395508,30.352066697759582,29.86591629332388,30.14950351409989,21233700
2016-09-22,30.42497444152832,30.651847196226687,30.335846190489754,30.465486439945664,17013400
2016-09-23,30.13329315185547,30.506011697788292,30.076575716992114,30.343960559235114,18062500
2016-09-26,29.695762634277344,29.93073356776551,29.655247526660197,29.914528142892404,25518800
2016-09-27,30.12519073486328,30.157601579401728,29.679552440498565,29.89832100483068,22391600
2016-09-28,30.33585548400879,30.384471751523815,30.100884584856914,30.23052487402868,19020800
2016-09-29,30.238622665405273,30.40877494641748,29.979342115995827,30.376367195892268,17675000
2016-09-30,30.5870361328125,30.72477759336991,30.33585671013505,30.360166390309274,24279300
2016-10-03,30.514110565185547,30.749084543843555,30.408776869430554,30.538417152333565,14113600
2016-10-04,30.416887283325195,30.740986510759356,30.246734957107105,30.603245034545314,14393100
2016-10-05,30.781496047973633,31.0407766193448,30.49790579806452,30.58703407401115,22420800
2016-10-06,30.846328735351562,30.919251622538642,30.44930653134272,30.659970932733383,15171400
2016-10-07,30.87062644958496,30.967858998430714,30.611345834400435,30.854424115646076,16942500
2016-10-10,30.80579948425293,31.08128544951149,30.708570052652234,30.99215718268256,14954300
2016-10-11,30.1981143951416,30.789598414838242,29.833500111529062,30.716675558115735,27650500
2016-10-12,30.084671020507812,30.181900438356273,29.825390512333612,30.141388438491703,14053900
2016-10-13,29.955036163330078,30.08467644077408,29.541805654005557,29.85780363709606,16936000
2016-10-14,30.343965530395508,30.5465287140552,30.10899149554173,30.13329808850285,19123900
2016-10-17,30.214319229125977,30.56272808324839,30.1738072185958,30.424983538403858,15788100
2016-10-18,30.5870361328125,30.83011129847574,30.408779568920863,30.76529269670414,42907800
2016-10-19,28.772066116333008,29.2420140695713,28.545196395938316,29.22580864799052,75229000
2016-10-20,28.707250595092773,28.9017094931502,28.439865746678237,28.691045171776576,25669500
2016-10-21,28.480384826660156,28.682948010090545,28.20489877356007,28.52899801252736,20813200
2016-10-24,28.569501876831055,28.75586267236118,28.447965855982545,28.70724640950097,21524700
2016-10-25,28.43985366821289,28.561392746032222,28.366930839694717,28.472264501080332,17860300
2016-10-26,28.294017791748047,28.52899177496122,28.148175175164507,28.39125032396135,19977600
2016-10-27,28.20488929748535,28.545193847698275,28.156273037082997,28.439860162260434,14634700
2016-10-28,28.148181915283203,28.496587754435048,28.123872230974786,28.253512547433527,22296400
2016-10-31,28.253501892089844,28.423657254601668,28.229195307817207,28.294013896166835,19188600
2016-11-01,27.969913482666016,28.48847452901733,27.767350380755804,28.277810263012476,25368200
2016-11-02,28.034738540649414,28.277816791757367,27.929407928762217,28.034738540649414,21416400
2016-11-03,27.700023651123047,28.181692322913708,27.651039287895454,28.124545456283517,19400000
2016-11-04,27.43877410888672,27.700017762018046,27.283658548779368,27.373461638468886,21914700
2016-11-07,28.32047462463379,28.369458984305197,27.87962784467285,27.953102827044745,19296600
2016-11-08,28.36129379272461,28.532734363915598,28.157196984848635,28.246996964327145,14833100
2016-11-09,28.369462966918945,28.451100463561442,27.48776305467979,27.863303636339545,25999400
2016-11-10,28.165363311767578,28.532738238688225,27.781660264287062,28.532738238688225,28249900
2016-11-11,28.25516128540039,28.467420585582452,28.034736369286325,28.22250505021238,22665000
2016-11-14,28.149032592773438,28.3531294095258,27.92044515457728,28.214345068983924,22558900
2016-11-15,28.50008773803711,28.810315862619436,28.255172108849457,28.279662737486866,20676100
2016-11-16,28.442922592163086,28.50823193133689,28.19800712029024,28.49190693224533,18565500
2016-11-17,28.589881896972656,28.589881896972656,28.271491367441172,28.418441321728043,15748500
2016-11-18,28.532737731933594,28.573556475473023,28.279656539156306,28.49191898839416,16806900
2016-11-21,28.55722427368164,28.736830456709658,28.44293056239838,28.655189867028714,14259500
2016-11-22,28.965425491333008,28.981753613560194,28.66336301580724,28.720509886466957,22327400
2016-11-23,28.736831665039062,28.998075334462765,28.655191071925284,28.965419097217254,15843100
2016-11-25,28.932758331298828,28.940923946467187,28.663352201867387,28.663352201867387,6372800
2016-11-28,28.98992156982422,29.11238095242426,28.745005918895604,28.924612182903275,13549000
2016-11-29,28.82663917541504,29.096045388277258,28.7939829331679,29.096045388277258,19581000
2016-11-30,28.328645706176758,28.81847694029525,28.328645706176758,28.736839439365845,27016100
2016-12-01,27.561235427856445,28.51641024199926,27.397960450089638,28.45926337692676,29618700
2016-12-02,27.887794494628906,27.96943199195099,27.430616412520894,27.528585146432473,21492500
2016-12-05,28.07555389404297,28.100044512241656,27.73267278218192,28.01024454075652,14462000
2016-12-06,28.344970703125,28.369461327848608,28.002086385641036,28.07556137408255,15297700
2016-12-07,28.98175811767578,29.03890499721681,28.12455181028894,28.30415495415874,21710300
2016-12-08,29.145023345947266,29.414429499597485,28.753157867920596,28.965417167333797,19966500
2016-12-09,29.19400405883789,29.308300879524754,29.055219733694454,29.185841557352365,16326900
2016-12-12,29.36545181274414,29.46341741553135,29.12053313437057,29.210336234538165,21985800
2016-12-13,30.043062210083008,30.116537216582245,29.332805890104684,29.398115276842084,35773600
2016-12-14,29.838960647583008,30.1165325049021,29.765485652578807,29.96142001068033,30819400
2016-12-15,30.034887313842773,30.336949720715694,29.822624887403293,29.994068574687542,23721500
2016-12-16,29.643028259277344,30.100203220078406,29.463422030807866,29.977746975979912,38212800
2016-12-19,30.11652946472168,30.165513827869965,29.610370169272002,29.667517035809674,18744300
2016-12-20,30.37776756286621,30.402261297052227,30.11652390286261,30.165508256964568,18551800
2016-12-21,30.189998626708984,30.492061022159444,30.132851771198627,30.410423546936094,14323600
2016-12-22,30.149188995361328,30.402270227826484,30.05122337264975,30.39410460927577,10793900
2016-12-23,30.181840896606445,30.19000339971124,30.018562806075625,30.14918465564617,6287300
2016-12-27,30.263479232788086,30.47574169070739,30.13285737955722,30.13285737955722,9033700
2016-12-28,29.904272079467773,30.369612659926403,29.863453331304374,30.287972049328747,12868600
2016-12-29,29.928756713867188,29.977741070419267,29.74098801848958,29.806297379622112,8447300
2016-12-30,29.61036491394043,30.04304914500898,29.55321805754534,30.034886643068297,17468000
2017-01-03,29.87976837158203,30.14917762527596,29.610362232157918,29.887933987053263,20196500
2017-01-04,29.72466468811035,30.018564646227922,29.667517820062017,29.969580281784747,15915700
2017-01-05,29.675670623779297,29.977736101038648,29.643017505761023,29.757311204499278,13986000
2017-01-06,29.781816482543945,29.945094610092585,29.54506335331198,29.87161960840926,15114000
2017-01-09,29.887939453125,30.116526899807745,29.781808232477847,29.781808232477847,19461400
2017-01-10,29.830799102783203,30.149189719951107,29.822633484036242,29.83896160725909,15918800
2017-01-11,30.165502548217773,30.206321278442854,29.806290247990304,29.806290247990304,22398400
2017-01-12,29.96958351135254,30.06755225079615,29.651192893838495,30.06755225079615,20391900
2017-01-13,30.034887313842773,30.092034171514133,29.89609986359078,29.969574839778264,15072200
2017-01-17,30.043062210083008,30.06755595509706,29.87162156634194,29.93693095307934,20195200
2017-01-18,30.010400772094727,30.214497631060816,29.887944525277625,30.11653201075295,15382500
2017-01-19,29.85527229309082,30.132843997217485,29.806287952032264,29.806287952032264,13654500
2017-01-20,30.157344818115234,30.23081979743788,29.86344801509496,30.010394859469944,23950900
2017-01-23,30.018564224243164,30.377773548964658,29.838958004747067,30.263479814474668,27752600
2017-01-24,30.712493896484375,30.810462629248967,30.05122207881313,30.075712704868845,35140900
2017-01-25,30.85944366455078,31.022721770407095,30.630856184914453,30.916590534459864,32276400
2017-01-26,30.66349983215332,30.957396564834777,30.549203025018265,30.8757591025793,34144800
2017-01-27,31.006391525268555,31.390094580616644,30.867607169069828,31.022719646163218,44368600
2017-01-30,30.549203872680664,30.892088075060865,30.475732023173816,30.81045061054016,23954700
