Date,Close,High,Low,Open,Volume
2015-10-19,9.083358764648438,9.258978892126745,8.961952493989758,9.23912620739238,18593000
2015-10-20,9.154372215270996,9.168116104062744,8.979515928727093,9.045945938206586,21920000
2015-10-21,9.200950622558594,9.36740723832069,9.17117122240552,9.29715931184149,28197000
2015-10-22,9.570515632629395,9.59189534069991,9.255163482205898,9.286469171226999,34344000
2015-10-23,9.894269943237305,9.914122639745322,9.472782261155654,9.733157479370561,35498000
2015-10-26,9.438419342041016,9.778205257912902,9.371989322578914,9.778205257912902,58129000
2015-10-27,9.276542663574219,9.55600732698456,9.234546394710625,9.398712833150146,32280000
2015-10-28,9.704140663146973,9.762171726541329,9.445292497564457,9.528521182886172,30966000
2015-10-29,9.169641494750977,9.480412508987985,9.065033144956315,9.239126255780919,61582000
2015-10-30,9.40177059173584,9.469728376229694,9.17575583416401,9.22767810397419,25516000
2015-11-02,9.452922821044922,9.560585192466913,9.350605374554702,9.44223297118138,26068000
2015-11-03,9.32617473602295,9.54073642225169,9.275779500804397,9.275779500804397,26222000
2015-11-04,9.476597785949707,9.533864969255685,9.16735368535229,9.353663727573267,43098000
2015-11-05,9.243709564208984,9.544553945344992,9.208585966873187,9.537682000491612,28308000
2015-11-06,9.901140213012695,9.9103030504788,9.409404667226742,9.410931685439126,45287000
2015-11-09,9.659090042114258,9.84540010075845,9.598768817317563,9.801876804587975,28250000
2015-11-10,9.152084350585938,9.47430852444348,9.145212403917823,9.400242673059864,44759000
2015-11-11,9.158956527709961,9.368937212157446,9.149030544093346,9.17880922313508,25953000
2015-11-12,9.151317596435547,9.270433728490737,9.080306532297179,9.178806102646353,26588000
2015-11-13,8.974933624267578,9.154371682085323,8.797023312396936,9.086413930527863,39824000
2015-11-16,9.27501392364502,9.297920644139635,8.9398091643964,8.96958782822025,27796000
2015-11-17,9.32006549835205,9.443762679820232,9.239127728523494,9.274251322887011,19868000
2015-11-18,9.614801406860352,9.628545295907637,9.284941516000725,9.309375986541239,20270000
2015-11-19,9.560591697692871,9.630839642390631,9.392607292148163,9.628548750663557,32780000
2015-11-20,9.651453971862793,9.672069808046706,9.447582132068725,9.636946207944455,28057000
2015-11-23,9.499503135681152,9.67817733335924,9.484231500645858,9.67817733335924,16003000
